x,y,z,m
0.757622,0.801721,0.757622,0.807825
0.710929,0.918271,0.710929,0.541856
0.820124,0.979003,0.820124,0.778954
0.521012,0.743278,0.521012,0.058138
0.890286,0.399640,0.890286,0.107883
0.944334,0.793695,0.944334,0.149205
0.354442,0.408338,0.354442,0.966857
0.858791,0.252113,0.858791,0.153783
0.153356,0.311808,0.153356,0.436323
0.542375,0.726096,0.542375,0.485000
0.129795,0.335765,0.129795,0.118442
0.833216,0.767571,0.833216,0.306040
0.001038,0.707083,0.001038,0.875301
0.914762,0.517563,0.914762,0.331065
0.956786,0.860744,0.956786,0.692007
0.726005,0.475570,0.726005,0.750908
0.881588,0.771874,0.881588,0.665212
0.996582,0.394147,0.996582,0.283761
0.202612,0.412824,0.202612,0.116276
0.906888,0.298410,0.906888,0.351268
0.362346,0.335185,0.362346,0.829615
0.373272,0.630634,0.373272,0.378918
0.916166,0.376751,0.916166,0.415876
0.958342,0.519669,0.958342,0.222114
0.254952,0.493637,0.254952,0.800348
0.405774,0.175634,0.405774,0.716788
0.952940,0.717246,0.952940,0.836085
0.800867,0.409314,0.800867,0.355235
0.740074,0.236366,0.740074,0.042360
0.355327,0.276681,0.355327,0.086978
0.100009,0.604144,0.100009,0.467849
0.817774,0.848567,0.817774,0.244453
0.492538,0.070132,0.492538,0.678915
0.508560,0.105014,0.508560,0.593799
0.201239,0.037355,0.201239,0.872890
0.980255,0.955016,0.980255,0.510575
0.806299,0.644276,0.806299,0.116337
0.302530,0.380779,0.302530,0.280709
0.282022,0.471877,0.282022,0.708518
0.972472,0.707541,0.972472,0.526231
0.719504,0.375652,0.719504,0.669332
0.449660,0.997925,0.449660,0.755882
0.674398,0.442732,0.674398,0.352855
0.316385,0.571459,0.316385,0.041108
0.139409,0.073763,0.139409,0.185583
0.062777,0.649220,0.062777,0.816767
0.142094,0.190100,0.142094,0.529679
0.496933,0.123264,0.496933,0.806848
0.967406,0.565691,0.967406,0.671224
0.780114,0.451277,0.780114,0.075350
0.005432,0.284219,0.005432,0.933500
0.086856,0.675924,0.086856,0.202002
0.224036,0.321055,0.224036,0.915372
0.890255,0.569536,0.890255,0.583087
0.266427,0.250343,0.266427,0.854488
0.871914,0.903592,0.871914,0.857143
0.173956,0.077029,0.173956,0.115482
0.457198,0.843257,0.457198,0.455794
0.733696,0.193854,0.733696,0.803522
0.975555,0.466872,0.975555,0.279641
0.451033,0.463454,0.451033,0.502213
0.445326,0.410535,0.445326,0.498856
0.147435,0.425245,0.147435,0.137211
0.984283,0.637623,0.984283,0.479049
0.183172,0.627674,0.183172,0.964354
0.844447,0.333293,0.844447,0.832026
0.304666,0.085025,0.304666,0.682913
0.072451,0.924070,0.072451,0.591662
0.117496,0.859645,0.117496,0.673940
0.794671,0.222266,0.794671,0.514542
0.183844,0.768822,0.183844,0.363536
0.127293,0.695730,0.127293,0.505844
0.745293,0.216865,0.745293,0.711173
0.711600,0.862087,0.711600,0.170080
0.070223,0.152257,0.070223,0.822871
0.873989,0.808466,0.873989,0.486892
0.426862,0.149510,0.426862,0.689535
0.411176,0.836055,0.411176,0.611835
0.680593,0.616230,0.680593,0.050233
0.000427,0.229499,0.000427,0.802057
0.516770,0.125187,0.516770,0.380596
0.234718,0.151463,0.234718,0.467299
0.288400,0.871456,0.288400,0.005860
0.282662,0.662343,0.282662,0.345500
0.488693,0.254189,0.488693,0.339274
0.173956,0.864437,0.173956,0.803613
0.848781,0.583911,0.848781,0.245460
0.709433,0.171789,0.709433,0.263405
0.060396,0.914365,0.060396,0.528581
0.996094,0.704733,0.996094,0.752251
0.123478,0.999634,0.123478,0.545640
0.607410,0.809137,0.607410,0.578875
0.318857,0.376110,0.318857,0.944762
0.368480,0.701163,0.368480,0.134129
0.805902,0.569628,0.805902,0.528550
0.766198,0.236763,0.766198,0.816919
0.845180,0.427412,0.845180,0.242256
0.984191,0.806238,0.984191,0.084689
0.646046,0.575121,0.646046,0.287149
0.563250,0.353587,0.563250,0.629597
0.839534,0.998871,0.839534,0.358715
0.686392,0.521348,0.686392,0.678823
0.575610,0.752312,0.575610,0.010041
0.088931,0.919767,0.088931,0.420820
0.246284,0.788629,0.246284,0.140019
0.593799,0.521653,0.593799,0.555773
0.832911,0.917539,0.832911,0.606616
0.271523,0.181738,0.271523,0.971557
0.878994,0.887387,0.878994,0.965209
0.225532,0.281228,0.225532,0.544359
0.087863,0.592151,0.087863,0.331858
0.002136,0.497360,0.002136,0.064608
0.545274,0.403455,0.545274,0.371532
0.625996,0.697928,0.625996,0.287759
0.567095,0.627674,0.567095,0.411512
0.259865,0.960814,0.259865,0.109867
0.171941,0.087771,0.171941,0.679495
0.490066,0.718436,0.490066,0.868679
0.178838,0.830622,0.178838,0.667043
0.236549,0.027436,0.236549,0.769097
0.929899,0.958770,0.929899,0.617725
0.288003,0.963225,0.288003,0.434217
0.637959,0.587634,0.637959,0.140538
0.462081,0.139195,0.462081,0.580981
0.359203,0.927488,0.359203,0.948149
0.390454,0.351665,0.390454,0.820978
0.590960,0.490402,0.590960,0.719962
0.929106,0.349162,0.929106,0.586200
0.494125,0.422498,0.494125,0.090732
0.193396,0.726981,0.193396,0.179937
0.741020,0.960753,0.741020,0.763756
0.218238,0.946776,0.218238,0.952452
0.987945,0.015076,0.987945,0.748894
0.243263,0.481063,0.243263,0.601672
0.972900,0.875484,0.972900,0.726188
0.623005,0.082797,0.623005,0.599231
0.238166,0.043947,0.238166,0.533982
0.361919,0.179815,0.361919,0.741050
0.478072,0.191565,0.478072,0.782250
0.274728,0.394421,0.274728,0.823176
0.511460,0.240516,0.511460,0.590777
0.771477,0.187872,0.771477,0.442488
0.879604,0.571062,0.879604,0.452589
0.267708,0.630024,0.267708,0.922697
0.068575,0.353648,0.068575,0.222114
0.219581,0.293710,0.219581,0.364818
0.357189,0.005951,0.357189,0.228553
0.784112,0.274392,0.784112,0.823267
0.289438,0.774926,0.289438,0.514115
0.104160,0.334666,0.104160,0.606372
0.772240,0.443556,0.772240,0.197241
0.218940,0.173650,0.218940,0.702292
0.798090,0.163335,0.798090,0.961089
0.598682,0.821833,0.598682,0.329814
0.792718,0.411023,0.792718,0.666433
0.305185,0.160222,0.305185,0.614124
0.587725,0.070650,0.587725,0.090426
0.776818,0.565233,0.776818,0.387463
0.018250,0.640706,0.018250,0.789575
0.238655,0.677877,0.238655,0.115055
0.145665,0.566057,0.145665,0.087924
0.737754,0.298593,0.737754,0.945891
0.105136,0.695029,0.105136,0.190771
0.803095,0.406629,0.803095,0.888363
0.578417,0.861415,0.578417,0.422498
0.731010,0.304575,0.731010,0.111209
0.891324,0.591479,0.891324,0.590045
0.495102,0.887967,0.495102,0.369243
0.736564,0.936064,0.736564,0.471206
0.281533,0.039644,0.281533,0.554064
0.521317,0.427595,0.521317,0.427869
0.649159,0.149571,0.649159,0.369854
0.339885,0.162023,0.339885,0.144353
0.314646,0.759117,0.314646,0.134342
0.571368,0.006012,0.571368,0.490585
0.562700,0.330577,0.562700,0.704367
0.102268,0.928892,0.102268,0.510483
0.281075,0.141972,0.281075,0.526627
0.174291,0.459517,0.174291,0.535173
0.620960,0.306314,0.620960,0.813776
0.856807,0.268685,0.856807,0.421277
0.281930,0.916288,0.281930,0.844813
0.144597,0.875881,0.144597,0.914304
0.422163,0.313547,0.422163,0.391125
0.680593,0.481246,0.680593,0.136692
0.193670,0.483718,0.193670,0.267220
0.103366,0.922941,0.103366,0.201361
0.902371,0.575335,0.902371,0.006409
0.019959,0.758812,0.019959,0.949828
0.793207,0.544908,0.793207,0.661733
0.603412,0.473647,0.603412,0.815485
0.460494,0.926054,0.460494,0.731590
0.815455,0.811212,0.815455,0.812006
0.882839,0.724265,0.882839,0.210608
0.254097,0.231086,0.254097,0.646443
0.083377,0.436384,0.083377,0.765496
0.626545,0.490951,0.626545,0.957762
0.415143,0.195044,0.415143,0.035585
0.846522,0.353374,0.846522,0.679769
0.470840,0.038362,0.470840,0.058962
0.757103,0.418043,0.757103,0.529801
0.618305,0.304331,0.618305,0.822901
0.478317,0.078646,0.478317,0.621662
0.160466,0.150395,0.160466,0.939817
0.379894,0.605060,0.379894,0.204077
0.120670,0.198004,0.120670,0.448103
0.678823,0.350230,0.678823,0.524003
0.652760,0.302164,0.652760,0.737785
0.662038,0.082217,0.662038,0.814753
0.076113,0.445845,0.076113,0.601337
0.534043,0.441420,0.534043,0.409406
0.536119,0.759667,0.536119,0.409528
0.889645,0.522294,0.889645,0.979125
0.288919,0.666372,0.288919,0.412152
0.811548,0.580645,0.811548,0.896268
0.611866,0.150243,0.611866,0.163732
0.593036,0.865596,0.593036,0.722770
0.338603,0.151952,0.338603,0.074526
0.085574,0.576434,0.085574,0.823511
0.019196,0.087649,0.019196,0.086001
0.671621,0.945006,0.671621,0.104373
0.705283,0.493851,0.705283,0.471938
0.862087,0.442366,0.862087,0.875881
0.360179,0.796808,0.360179,0.763909
0.519059,0.111057,0.519059,0.840999
0.894253,0.207099,0.894253,0.802301
0.703543,0.022065,0.703543,0.208808
0.824824,0.739097,0.824824,0.911924
0.147984,0.856868,0.147984,0.932707
0.561388,0.355541,0.561388,0.202918
0.354106,0.614338,0.354106,0.073458
0.315897,0.237129,0.315897,0.996521
0.315348,0.443007,0.315348,0.287851
0.637837,0.176946,0.637837,0.375683
0.864650,0.597919,0.864650,0.441664
0.574267,0.099948,0.574267,0.861110
0.647114,0.522752,0.647114,0.348033
0.455184,0.707785,0.455184,0.211798
0.717612,0.056734,0.717612,0.630909
0.303507,0.247871,0.303507,0.351024
0.763421,0.766900,0.763421,0.713034
0.870388,0.408429,0.870388,0.417005
0.952055,0.404767,0.952055,0.929472
0.295175,0.337535,0.295175,0.938688
0.403577,0.488815,0.403577,0.765740
0.390790,0.788049,0.390790,0.136479
0.288675,0.011048,0.288675,0.221229
0.553697,0.386883,0.553697,0.348247
0.551012,0.269448,0.551012,0.297372
0.299142,0.029695,0.299142,0.579852
0.254952,0.824732,0.254952,0.610920
0.421369,0.400281,0.421369,0.181036
0.558306,0.582415,0.558306,0.132298
0.778619,0.615192,0.778619,0.646199
0.309854,1.000000,0.309854,0.048830
0.703421,0.993316,0.703421,0.540178
0.272134,0.418775,0.272134,0.753105
0.037660,0.950224,0.037660,0.549028
0.969024,0.521104,0.969024,0.956053
0.792932,0.017884,0.792932,0.655812
0.158361,0.912259,0.158361,0.925535
0.435286,0.989257,0.435286,0.441328
0.929746,0.827479,0.929746,0.849300
0.795892,0.187414,0.795892,0.510025
0.426984,0.964110,0.426984,0.323557
0.605762,0.860622,0.605762,0.040559
0.195959,0.438520,0.195959,0.966063
0.656178,0.701437,0.656178,0.461867
0.157140,0.868191,0.157140,0.154393
0.583758,0.491501,0.583758,0.253609
0.203284,0.578722,0.203284,0.889462
0.280587,0.870907,0.280587,0.872311
0.422101,0.935942,0.422101,0.783471
0.929411,0.232826,0.929411,0.801843
0.943907,0.802759,0.943907,0.173376
0.663747,0.743095,0.663747,0.729331
0.414258,0.121342,0.414258,0.359264
0.853175,0.484481,0.853175,0.846004
0.091678,0.620228,0.091678,0.967437
0.013215,0.726585,0.013215,0.272774
0.570208,0.646046,0.570208,0.438673
0.340892,0.320078,0.340892,0.611347
0.127110,0.120884,0.127110,0.641804
0.874477,0.216346,0.874477,0.619587
0.695608,0.624165,0.695608,0.611652
0.278848,0.112033,0.278848,0.012604
0.462355,0.599628,0.462355,0.412519
0.255745,0.218604,0.255745,0.388470
0.090274,0.687460,0.090274,0.126377
0.578722,0.156713,0.578722,0.278939
0.566179,0.181310,0.566179,0.966247
0.753380,0.975982,0.753380,0.325236
0.673269,0.610248,0.673269,0.514298
0.302530,0.299203,0.302530,0.578936
0.088992,0.445906,0.088992,0.085330
0.676412,0.592303,0.676412,0.927610
0.107608,0.934446,0.107608,0.214972
0.787713,0.558489,0.787713,0.645680
0.987884,0.053529,0.987884,0.272927
0.171850,0.657918,0.171850,0.070193
0.925657,0.594531,0.925657,0.201270
0.772088,0.752281,0.772088,0.401654
0.651540,0.369304,0.651540,0.377789
0.349620,0.874325,0.349620,0.629688
0.653676,0.542528,0.653676,0.604175
0.518876,0.122227,0.518876,0.583880
0.025269,0.088412,0.025269,0.219367
0.407483,0.679434,0.407483,0.109592
0.937315,0.373089,0.937315,0.337840
0.941679,0.958800,0.941679,0.368725
0.736137,0.861232,0.736137,0.212867
0.756127,0.872463,0.756127,0.265481
0.666219,0.948454,0.666219,0.724784
0.729453,0.226203,0.729453,0.997131
0.217689,0.918088,0.217689,0.994263
0.144108,0.238990,0.144108,0.729789
0.099155,0.023347,0.099155,0.120548
0.471633,0.187567,0.471633,0.399304
0.835261,0.694418,0.835261,0.045015
0.782891,0.175878,0.782891,0.636952
0.989196,0.870235,0.989196,0.539018
0.783013,0.029756,0.783013,0.820185
0.010651,0.455794,0.010651,0.317515
0.471786,0.316355,0.471786,0.248390
0.708365,0.904019,0.708365,0.277200
0.428694,0.488632,0.428694,0.443861
0.347545,0.922819,0.347545,0.859767
0.723106,0.154942,0.723106,0.577410
0.372906,0.307169,0.372906,0.540300
0.449293,0.473647,0.449293,0.019105
0.756035,0.896146,0.756035,0.440443
0.886898,0.672506,0.886898,0.014283
0.968230,0.654866,0.968230,0.066775
0.285745,0.693289,0.285745,0.484085
0.577960,0.881588,0.577960,0.173986
0.276223,0.961272,0.276223,0.951323
0.473800,0.539750,0.473800,0.753258
0.904386,0.279733,0.904386,0.591296
0.711814,0.714988,0.711814,0.145482
0.292001,0.849696,0.292001,0.407636
0.988372,0.197119,0.988372,0.279580
0.921934,0.414075,0.921934,0.532884
0.737693,0.187231,0.737693,0.035768
0.548021,0.527665,0.548021,0.654439
0.854671,0.129765,0.854671,0.733818
0.730491,0.951231,0.730491,0.565264
0.042299,0.669393,0.042299,0.746361
0.995941,0.171331,0.995941,0.839778
0.784661,0.733146,0.784661,0.237159
0.622608,0.044832,0.622608,0.634449
0.944151,0.737480,0.944151,0.024445
0.050356,0.568255,0.050356,0.613758
0.984436,0.920225,0.984436,0.569140
0.916166,0.772515,0.916166,0.000824
0.818140,0.797693,0.818140,0.088015
0.713797,0.742271,0.713797,0.753349
0.279214,0.746605,0.279214,0.792322
0.079440,0.760582,0.079440,0.864254
0.220985,0.711234,0.220985,0.250649
0.701590,0.578448,0.701590,0.787561
0.238411,0.035371,0.238411,0.877621
0.856197,0.809290,0.856197,0.989044
0.016022,0.419446,0.016022,0.546709
0.566942,0.448378,0.566942,0.622242
0.300455,0.002319,0.300455,0.329020
0.390393,0.517624,0.390393,0.328959
0.498184,0.568712,0.498184,0.356212
0.826044,0.834834,0.826044,0.165288
0.898068,0.880795,0.898068,0.808893
0.351543,0.908475,0.351543,0.652242
0.519089,0.135502,0.519089,0.029878
0.082888,0.956999,0.082888,0.951567
0.582995,0.546556,0.582995,0.762627
0.059542,0.053468,0.059542,0.166509
0.611927,0.051363,0.611927,0.514206
0.154485,0.395276,0.154485,0.767785
0.151128,0.143162,0.151128,0.043886
0.609577,0.698233,0.609577,0.143956
0.116581,0.827967,0.116581,0.976318
0.195563,0.716514,0.195563,0.277657
0.767632,0.706626,0.767632,0.539628
0.997345,0.887020,0.997345,0.546129
0.304605,0.181921,0.304605,0.428999
0.823908,0.098849,0.823908,0.646962
0.091617,0.790551,0.091617,0.794824
0.243782,0.588000,0.243782,0.649037
0.504135,0.660115,0.504135,0.355876
0.245033,0.956755,0.245033,0.168249
0.401532,0.091159,0.401532,0.637806
0.520402,0.318217,0.520402,0.668203
0.224952,0.264321,0.224952,0.336192
0.377453,0.565966,0.377453,0.886135
0.719810,0.072207,0.719810,0.805017
0.273934,0.768456,0.273934,0.383557
0.283486,0.076540,0.283486,0.669881
0.977599,0.688650,0.977599,0.222114
0.938078,0.590106,0.938078,0.566179
0.351604,0.428388,0.351604,0.764458
0.927854,0.883785,0.927854,0.002564
0.764672,0.198187,0.764672,0.599780
0.942137,0.518693,0.942137,0.349162
0.126041,0.211524,0.126041,0.594775
0.962767,0.803125,0.962767,0.950743
0.545854,0.704428,0.545854,0.069460
0.736869,0.374554,0.736869,0.365062
0.620197,0.080111,0.620197,0.097812
0.874538,0.906766,0.874538,0.726341
0.341197,0.178442,0.341197,0.933653
0.571337,0.941740,0.571337,0.233192
0.632405,0.670370,0.632405,0.561327
0.956175,0.846919,0.956175,0.762200
0.508652,0.577624,0.508652,0.371624
0.063753,0.896939,0.063753,0.606006
0.861476,0.917203,0.861476,0.962493
0.432356,0.480911,0.432356,0.336741
0.869076,0.470779,0.869076,0.064699
0.326426,0.434339,0.326426,0.794214
0.031526,0.679403,0.031526,0.592944
0.584338,0.496200,0.584338,0.199194
0.831111,0.662954,0.831111,0.821223
0.090884,0.890866,0.090884,0.391736
0.017121,0.364635,0.017121,0.683859
0.875088,0.035218,0.875088,0.194433
0.516404,0.820582,0.516404,0.201300
0.832698,0.370830,0.832698,0.900693
0.968230,0.554338,0.968230,0.030763
0.074068,0.320597,0.074068,0.888028
0.884518,0.096377,0.884518,0.142125
0.896634,0.371227,0.896634,0.356334
0.435072,0.628773,0.435072,0.618702
0.382580,0.279946,0.382580,0.191229
0.857753,0.754479,0.857753,0.582873
0.621570,0.406659,0.621570,0.952239
0.493454,0.392041,0.493454,0.247078
0.558397,0.170965,0.558397,0.986084
0.446455,0.795190,0.446455,0.089511
0.465590,0.634236,0.465590,0.665059
0.869472,0.697134,0.869472,0.154851
0.041047,0.206458,0.041047,0.750237
0.873806,0.580309,0.873806,0.480148
0.130833,0.478622,0.130833,0.879788
0.064547,0.070742,0.064547,0.645436
0.076632,0.179327,0.076632,0.182104
0.700797,0.457808,0.700797,0.449721
0.688650,0.257179,0.688650,0.014435
0.480636,0.338511,0.480636,0.711631
0.842982,0.087527,0.842982,0.825831
0.951476,0.387158,0.951476,0.195166
0.704459,0.804773,0.704459,0.145451
0.545030,0.249855,0.545030,0.660665
0.574389,0.759087,0.574389,0.696127
0.237617,0.564043,0.237617,0.040376
0.362896,0.098758,0.362896,0.632313
0.835353,0.103000,0.835353,0.739341
0.686972,0.477096,0.686972,0.903562
0.884030,0.045442,0.884030,0.061159
0.592700,0.884304,0.592700,0.742729
0.204627,0.370037,0.204627,0.758843
0.903378,0.604755,0.903378,0.279275
0.053255,0.374798,0.053255,0.710379
0.191748,0.298898,0.191748,0.277627
0.906400,0.321848,0.906400,0.719779
0.377972,0.210303,0.377972,0.000244
0.870907,0.206763,0.870907,0.442671
0.952086,0.497757,0.952086,0.196173
0.719443,0.653188,0.719443,0.437239
0.821711,0.692160,0.821711,0.214087
0.550340,0.932371,0.550340,0.339824
0.784814,0.278664,0.784814,0.240699
0.072970,0.107608,0.072970,0.165807
0.627186,0.403699,0.627186,0.664083
0.517838,0.303964,0.517838,0.735435
0.845271,0.706961,0.845271,0.561785
0.171636,0.102512,0.171636,0.224464
0.993683,0.278420,0.993683,0.314249
0.537614,0.060213,0.537614,0.840114
0.657918,0.740532,0.657918,0.343089
0.120487,0.354137,0.120487,0.621662
0.052034,0.454939,0.052034,0.974364
0.836787,0.551134,0.836787,0.366405
0.241310,0.854885,0.241310,0.426649
0.049867,0.502457,0.049867,0.680319
0.989868,0.901883,0.989868,0.924772
0.230232,0.363079,0.230232,0.153844
0.233222,0.668050,0.233222,0.937590
0.240577,0.736412,0.240577,0.662770
0.176214,0.042970,0.176214,0.541642
0.245918,0.943693,0.245918,0.793908
0.015473,0.565752,0.015473,0.909238
0.248817,0.418653,0.248817,0.395856
0.287027,0.382061,0.287027,0.921812
0.249550,0.226966,0.249550,0.254952
0.839106,0.326182,0.839106,0.908170
0.031159,0.710746,0.031159,0.895840
0.429670,0.128025,0.429670,0.507797
0.569750,0.258187,0.569750,0.507370
0.949217,0.745170,0.949217,0.659169
0.069552,0.198035,0.069552,0.993408
0.268258,0.819849,0.268258,0.712882
0.623096,0.819086,0.623096,0.148503
0.710135,0.261055,0.710135,0.670156
0.496384,0.514725,0.496384,0.958770
0.148534,0.951567,0.148534,0.545976
0.038972,0.052553,0.038972,0.027589
0.730277,0.579852,0.730277,0.857356
0.219337,0.968810,0.219337,0.126530
0.222846,0.597278,0.222846,0.236702
0.784753,0.087924,0.784753,0.870907
0.987243,0.300058,0.987243,0.170080
0.046602,0.167119,0.046602,0.520768
0.575274,0.036225,0.575274,0.860439
0.290567,0.665853,0.290567,0.906583
0.952666,0.537828,0.952666,0.215949
0.811701,0.640339,0.811701,0.480026
0.346385,0.377697,0.346385,0.963256
0.574602,0.763237,0.574602,0.489792
0.717490,0.551836,0.717490,0.885739
0.498550,0.467971,0.498550,0.282266
0.858547,0.186041,0.858547,0.186834
0.367748,0.218421,0.367748,0.727561
0.116611,0.368358,0.116611,0.978393
0.366405,0.903378,0.366405,0.769982
0.740654,0.105686,0.740654,0.893704
0.238929,0.355998,0.238929,0.103977
0.854274,0.406232,0.854274,0.826106
0.075014,0.998627,0.075014,0.975005
0.053285,0.486190,0.053285,0.792016
0.719962,0.611927,0.719962,0.105045
0.628651,0.101932,0.628651,0.919309
0.809503,0.229743,0.809503,0.743706
0.413709,0.007111,0.413709,0.560594
0.430403,0.158452,0.430403,0.843715
0.257179,0.534501,0.257179,0.531510
0.405286,0.121555,0.405286,0.361858
0.120701,0.303140,0.120701,0.474013
0.202887,0.529221,0.202887,0.684805
0.801477,0.050417,0.801477,0.344584
0.473251,0.872707,0.473251,0.179724
0.279824,0.589007,0.279824,0.027558
0.207801,0.244087,0.207801,0.870266
0.692160,0.888943,0.692160,0.073489
0.524644,0.980651,0.524644,0.237037
0.928251,0.284555,0.928251,0.562243
0.078524,0.434370,0.078524,0.143803
0.854091,0.806757,0.854091,0.091433
0.096133,0.866665,0.096133,0.887936
0.159642,0.639699,0.159642,0.889706
0.036256,0.467635,0.036256,0.376263
0.831263,0.703207,0.831263,0.054811
0.874813,0.500870,0.874813,0.425977
0.249489,0.359416,0.249489,0.917295
